v183ciuo,ciuolabel,ciuo1diglabel,ciuo3cat,ciuolabel_color,ciuo1diglabel_color,ciuo3cat_color,n_obs,total_workers_weighted,income_mean,income_q1,income_median,income_q3,female_pct,male_pct,public_sector_pct,nivel_ed_mean,age_mean,age_median,x,y,community
18114,Op. Maq. Cemento,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",27830.07,27830.07,9520.51,6073.25,8240.0,10718.25,0.0,100.0,1.11,3.78,56.45,57.0,-0.0318731396099842,0.3663873914479626,C02
18120,Op. Proces metales,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",4573.0,4573.0,8335.22,5000.0,7486.5,10078.75,11.35,88.65,0.0,5.98,54.2,34.0,0.383395402366871,0.3367504088808375,C06
18121,Op. proces metales,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",52537.96,52537.96,4616.27,3525.0,3700.0,4507.75,52.95,47.05,1.16,4.05,51.89,49.5,0.1225173577828492,0.2990655000577206,C06
18122,Op. Pulidoras y rec. Metales,8. Operarios calificados,3. Trabajadores manuales,"(0.984865, 0.728427, 0.120785, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",2490.34,2490.34,,,,,0.0,100.0,0.0,,,,,,
18130,Op. Prod químicos y fotográficos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
18131,Op. Plant químicas,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",32677.09,32677.09,7889.99,4055.0,5000.0,8545.25,8.54,91.46,8.66,3.3,46.02,29.5,0.3853080285018996,-0.0380655213501674,C10
18132,Op. Maq fotográficos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
18140,Op. Maq. Caucho y afines,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
18141,Op. Maq. Caucho,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",39983.92,39983.92,3260.73,2027.5,3500.0,7342.75,4.78,95.22,0.0,3.54,41.53,41.0,0.0696178308937268,0.2158720819770132,C06
18142,Op. Maq. Plástico,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",45603.6,45603.6,6835.3,4327.25,6116.5,9243.25,17.36,82.64,4.73,4.53,37.28,37.0,0.2097191895716821,0.2199711558840177,C08
18143,Op. Maq papel,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",14755.64,14755.64,5987.49,3693.0,4000.0,6000.0,41.73,58.27,0.0,5.4,33.34,27.5,-0.3116051369727405,0.267028137540857,C17
18150,Op. Prod textiles,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",9433.0,9433.0,5627.06,4879.5,5723.5,6211.75,0.0,100.0,0.0,3.69,45.14,37.0,0.3567713041641535,0.2504099381568769,C10
18151,Op. Maq. Fibras y tejidos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",5615.41,5615.41,4801.96,5043.0,7386.0,7693.0,58.92,41.08,18.5,3.12,65.2,63.5,0.4546442381694996,0.2603019257723828,C10
18152,Op. Telares y maq. Coser,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",20215.7,20215.7,6625.44,4159.0,4987.0,8841.0,70.54,29.46,0.0,3.26,69.31,71.5,0.2721036097999798,0.2486805347867818,C08
18153,Op. Maq coser,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",43139.3,43139.3,4641.81,2750.0,4000.0,5031.5,86.39,13.61,2.73,3.94,47.27,57.0,0.3264797982608075,0.2188613024829495,C08
18154,Op. Limpieza tejidos,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",2154.0,2154.0,10062.12,4725.0,9150.0,13575.0,0.0,100.0,0.0,4.55,35.87,37.0,0.6300667343719977,0.3924737762431056,C10
18155,Op. Maq de cuero y pieles,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",20294.0,20294.0,6392.91,3912.75,4525.5,7155.0,4.39,95.61,0.0,4.04,52.97,54.5,0.4911844200021937,0.2711609405726698,C08
18156,Op. Maq. Calzado,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",46657.63,46657.63,4723.2,2000.0,3000.0,5375.0,65.78,34.22,6.08,4.15,37.72,32.0,0.188478358030238,0.4712528459961287,C06
18157,Op. Maq. Lavarropas,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",24576.78,24576.78,7853.19,4302.75,6616.5,9866.75,71.95,28.05,1.19,4.75,50.82,52.0,0.3280563784058656,0.0641111390910801,C08
18159,Op. Prod. Textiles,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",6443.0,6443.0,5322.47,4677.0,5432.0,6000.0,47.32,52.68,1.37,3.2,52.55,54.0,0.5206283449833566,0.3254501219485481,C10
18160,Op. Maq. Alimentos y bebidas,8. Operarios calificados,3. Trabajadores manuales,"(0.984075, 0.736087, 0.129527, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",117071.22,117071.22,7685.18,3368.5,6000.0,9499.0,23.94,76.06,0.0,3.7,45.1,49.0,-0.1127687207580686,0.0791132521352902,C00
18170,Op. Inst papel y madera,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
18171,Op. Pasta de papel y celulosa,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",7011.48,7011.48,7884.46,6449.25,7816.5,9183.75,0.0,100.0,0.0,3.54,64.0,64.0,-0.3566082397280667,0.1277023720716767,C17
18172,Op. Proces madera,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",25882.71,25882.71,4183.5,1675.0,3832.5,5944.0,0.0,100.0,0.0,2.55,43.55,44.5,-0.0876171536129765,0.0141235267559067,C11
18180,Op. Maquinaria n/c,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
18181,Op. Vidriería y cerámica,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",13951.06,13951.06,10346.73,9013.5,9300.0,16481.5,21.0,79.0,0.0,3.43,69.48,69.0,-0.1086217105293867,0.4296690855253378,C18
18182,Op. Maq vapor y calderas,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",8609.0,8609.0,7065.73,5256.25,6500.0,8974.0,0.0,100.0,33.7,3.54,53.7,60.0,0.1047100136662588,0.1724353279223164,C08
18183,Op. Maq. Embalaje,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",102009.24,102009.24,6001.3,3000.0,4360.0,7714.5,34.68,65.32,0.93,3.52,46.77,42.0,0.0334466185552937,0.0213202928834593,C04
18189,Op maq. n/c,8. Operarios calificados,3. Trabajadores manuales,"(0.983196, 0.743758, 0.138453, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",269.0,269.0,4748.0,4748.0,4748.0,4748.0,100.0,0.0,0.0,4.0,22.0,22.0,-0.1287974988218637,-0.2668239146120336,C20
18200,Ensambladores,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
18210,Ensambladores,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",238.0,238.0,2000.0,2000.0,2000.0,2000.0,100.0,0.0,0.0,3.0,69.0,69.0,1.0,-0.2019535351282874,C10
18211,Ensambladores de maquinaria mecánica,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",76377.94,76377.94,10227.59,7582.75,8363.5,9973.0,13.74,86.26,2.31,4.92,32.18,29.0,0.193884838185212,0.3497124947184865,C06
18212,Ensambladores de equipos eléctricos y electrónicos,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",23509.91,23509.91,7609.19,3860.0,9241.0,17059.5,62.68,37.32,0.0,4.92,31.95,31.0,0.3006624481178165,0.1391794380612357,C19
18219,Ensambladores no clasificados bajo otros epígrafes,8. Operarios calificados,3. Trabajadores manuales,"(0.982228, 0.751442, 0.147565, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",15890.16,15890.16,6043.3,4000.0,5592.0,7740.0,53.05,46.95,0.0,4.11,37.5,39.0,0.270472234620674,0.422160016317304,C08
18300,Cond. equip. pesados móviles,8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",870.0,870.0,9523.89,7748.25,9165.5,10582.75,0.0,100.0,0.0,4.13,49.08,47.5,-0.2767200439634055,0.4729701603781304,C18
18310,Maq. Locomotoras,8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
18311,Mar. Locomotoras,8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",33660.8,33660.8,8386.71,5048.0,6465.5,8540.0,1.17,98.83,89.74,4.51,60.58,60.5,-0.1156074098819385,0.0086449102588293,C04
18312,"Guardafrenos, guardagujas y agentes de maniobras",8. Operarios calificados,3. Trabajadores manuales,"(0.980032, 0.766837, 0.166353, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",11892.0,11892.0,12192.19,9000.0,10000.0,11233.5,0.0,100.0,92.87,2.25,36.5,39.5,-0.2096338459974739,-0.0905505136203373,C04
18320,"Cond. automóviles, camionetas y motocicletas",8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
18321,Cond. motocicletas,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",89471.53,89471.53,2296.51,1442.5,2955.0,5609.75,3.67,96.33,0.0,4.35,23.04,27.5,0.0443641061085788,0.2271733471456882,C00
18322,Cond. autom. y camionetas,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",657197.17,657197.17,7808.27,3165.0,6000.0,8485.25,4.98,95.02,6.32,4.21,46.13,47.0,-0.0781342926683207,-0.1549568566056945,C04
18330,Cond. camiones pesados y autobuses,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",0.0,,,,,,,,,,,,,,
