v183ciuo,ciuolabel,ciuo1diglabel,ciuo3cat,ciuolabel_color,ciuo1diglabel_color,ciuo3cat_color,n_obs,income_mean,income_q1,income_median,income_q3,female_pct,male_pct,public_sector_pct,nivel_ed_mean,age_mean,age_median,x,y,community
18331,Cond. autobuses y tranvías,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",126,9138.57,5850.0,8000.0,11039.5,1.59,98.41,15.08,4.19,45.13,42.0,0.3365190354966306,0.040852210899874,C02
18332,Cond. camiones pesados,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",261,9800.99,4000.0,7000.0,11551.0,3.07,96.93,13.79,3.76,47.84,48.0,0.2830963506168716,0.122049446991229,C02
18340,Op. Equip. Pesados,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1,13000.0,13000.0,13000.0,13000.0,0.0,100.0,0.0,5.0,32.0,32.0,-0.5899241411888156,0.0746279643354457,C05
18341,Op. Maq agrícola forestal,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",32,4293.54,3000.0,4350.0,5818.75,0.0,100.0,3.12,3.11,46.67,44.0,0.2363872099136592,-0.440470244233503,C12
18342,Op. Mov tierra,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",31,7938.82,4450.0,7465.5,10849.0,3.23,96.77,41.94,3.38,45.42,42.5,0.1557296356853895,0.2416967603368731,C03
18343,Op. Grúas y equipos móviles,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",23,7455.5,4552.75,5637.5,9370.0,4.35,95.65,17.39,3.5,54.69,58.0,-0.1718631583880868,0.1440198036969402,C10
18344,Op. Autoelevadoras,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",31,7841.55,5130.25,8086.0,9868.75,6.45,93.55,6.45,4.52,35.88,32.0,0.0092407509693809,0.1290745951306347,C02
18350,Mariners,8. Operarios calificados,3. Trabajadores manuales,"(0.978806, 0.774545, 0.176037, 1.0)","(np.float64(0.9825403928571428), np.float64(0.747214714285715), np.float64(0.14300041071428574), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",5,10183.67,7775.5,10551.0,12775.5,0.0,100.0,20.0,5.33,56.33,51.0,-0.1777474064551469,0.6394970731535646,C06
19110,Limp. Domésticos y oficinas,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",3,,,,,100.0,0.0,0.0,4.0,30.0,28.0,-0.4130686989766949,0.3674841144966547,C07
19111,Limp. Doméstica,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1542,3345.57,1690.5,2700.0,4268.0,97.92,2.08,0.26,3.6,46.33,45.0,0.6348698561739937,-0.2383262106845114,C12
19112,Limp. Oficinas y hoteles,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",488,4680.39,2700.0,4000.0,6000.0,71.93,28.07,35.66,3.79,45.1,44.0,0.4099439321691224,-0.1217961069931208,C11
19121,Lavadores y planchadores,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",23,2985.4,600.0,2850.0,5000.0,86.96,13.04,8.7,2.9,42.75,42.5,0.0276507085521356,0.0675338971561227,C04
19122,Lav. Vehículos,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",40,3321.03,1892.5,2140.0,3805.0,15.0,85.0,0.0,4.05,32.16,29.5,0.1496054224180255,0.3169591498804723,C02
19123,Lav. Ventanas,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",3,5226.5,4723.25,5226.5,5729.75,0.0,100.0,0.0,3.33,50.67,52.0,-0.361629542543974,0.3861179973391789,C07
19129,Limpieza n/c,9. Operarios no calificados,3. Trabajadores manuales,"(0.946392, 0.930761, 0.442367, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",6,5648.0,4750.0,5296.0,6194.0,16.67,83.33,50.0,3.33,46.83,49.5,-0.0691231239862796,-0.2886502429232995,C13
19200,"Peones agropecuarios, pesqueros y forestales",9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1,,,,,0.0,100.0,0.0,3.0,40.0,40.0,,,C19
19210,"Peones agropecuarios, pesqueros y forestales",9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1,,,,,100.0,0.0,0.0,,,,,,C19
19211,Peones agrícolas,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",208,3556.22,2000.0,2868.5,4265.0,26.92,73.08,3.85,3.14,44.64,40.0,0.2965276421211776,-0.4108654036814768,C12
19212,Peones ganaderos,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",30,3791.18,2597.0,3598.0,5000.0,16.67,83.33,3.33,2.96,49.25,51.0,0.2734980517018704,-0.5436130870872363,C12
19213,Peones agrícolas mixtos,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",7,4927.33,3523.75,5014.5,5857.25,0.0,100.0,0.0,2.33,54.17,55.5,0.1609078227338095,-0.5637974284158346,C12
19214,Peones de jardinería y horticultura,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",110,2765.42,800.0,2000.0,3525.0,10.91,89.09,13.64,3.66,30.98,24.5,0.315159417185412,-0.1887535075891247,C12
19215,Peones forestales,9. Operarios no calificados,3. Trabajadores manuales,"(0.946903, 0.943348, 0.47497, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",5,5853.67,3582.5,4000.0,7198.0,0.0,100.0,0.0,2.5,40.5,44.0,-0.1028753652178613,-0.1467550314766683,C00
19216,Peones pesca,9. Operarios no calificados,3. Trabajadores manuales,"(0.947937, 0.949318, 0.491426, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1,1800.0,1800.0,1800.0,1800.0,0.0,100.0,0.0,3.0,32.0,32.0,-0.2498194920004472,0.4845745798621111,C06
19300,"Peones ind, min y construcción",9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1,3740.0,3740.0,3740.0,3740.0,0.0,100.0,0.0,2.0,58.0,58.0,-0.109819693034261,-0.7171408410753438,C09
19310,Peons minería y la construcción,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1,2493.0,2493.0,2493.0,2493.0,0.0,100.0,100.0,2.0,93.0,93.0,-0.3747453392010587,-0.4094901853684122,C16
19311,Peones minas y canteras,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1,4400.0,4400.0,4400.0,4400.0,0.0,100.0,0.0,3.0,41.0,41.0,-0.4857640904932293,0.2943719532067936,C10
19312,Peones obras públicas y mantenimiento,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",32,6445.2,2506.0,4200.0,8220.5,6.25,93.75,46.88,3.5,38.28,35.5,0.1584172877822351,0.210452818582768,C03
19313,Peones construcción,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",275,3391.42,1500.0,2800.0,4465.75,5.45,94.55,5.09,3.76,28.73,24.0,0.2266660322315951,0.2566604425877303,C03
19320,Peones ind. Manufactoruera,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",2,3182.5,3173.75,3182.5,3191.25,0.0,100.0,0.0,3.0,72.0,72.0,-0.2428031153868994,0.1771734956190158,C07
19321,Empacadores manuales,9. Operarios no calificados,3. Trabajadores manuales,"(0.95174, 0.960587, 0.524203, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",38,4877.8,2785.75,3270.5,6425.0,50.0,50.0,5.26,3.23,48.16,49.0,0.137252120799436,0.0871437308889036,C01
19329,Peones ind. Manufactoruera,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",44,4252.19,1950.0,3100.0,6424.75,11.36,88.64,9.09,3.93,37.02,31.0,0.0784369899764174,0.2353505664512898,C02
19332,Cond. tracc. animal,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1,5735.0,5735.0,5735.0,5735.0,100.0,0.0,0.0,2.0,34.0,34.0,0.1388883264686198,0.6499389814700297,C02
19333,Peones de carga,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",94,5864.41,2425.0,4600.0,7143.0,6.38,93.62,5.32,3.64,36.31,31.0,0.2234460241637903,0.1366085609131383,C02
19334,Reponedores de estanterías,9. Operarios no calificados,3. Trabajadores manuales,"(0.954529, 0.965896, 0.540361, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",88,6671.12,4033.5,5921.5,7599.0,24.14,75.86,0.0,4.85,31.79,28.5,0.3909832669574019,0.0472351956450113,C08
19400,Ay. prep. alimentos,9. Operarios no calificados,3. Trabajadores manuales,"(0.957896, 0.971003, 0.556275, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1,,,,,100.0,0.0,0.0,4.0,25.0,25.0,0.0526188351333923,-0.1571588554306063,C00
19411,Cocin. com. rápida,9. Operarios no calificados,3. Trabajadores manuales,"(0.961812, 0.975924, 0.571925, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",29,3421.19,2475.0,3000.0,4850.0,72.41,27.59,6.9,4.24,34.59,23.0,0.4784758266193516,0.0631626569302592,C08
19412,Ay. de cocina,9. Operarios no calificados,3. Trabajadores manuales,"(0.961812, 0.975924, 0.571925, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",139,4729.36,2327.5,3450.0,6030.0,71.22,28.78,15.11,4.37,36.73,31.0,0.4933237124808526,0.0328270291392859,C08
19510,Trab. ambulantes de servicios y afines,9. Operarios no calificados,3. Trabajadores manuales,"(0.971162, 0.985282, 0.602154, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",23,2940.37,1320.0,2110.0,4310.0,21.74,78.26,4.35,4.05,28.09,21.0,-0.0075838030381677,0.1136402812158073,C10
19520,Vend. ambulantes (excluyendo de comida),9. Operarios no calificados,3. Trabajadores manuales,"(0.976511, 0.989753, 0.61676, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",78,3429.19,1935.0,2600.0,4474.0,42.31,57.69,0.0,3.7,42.98,41.0,0.4679106260623307,0.0052950773757916,C08
19600,Rec. Desechos,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",1,3000.0,3000.0,3000.0,3000.0,0.0,100.0,0.0,4.0,23.0,23.0,-0.7148813445253962,1.0,C07
19611,Recol. Basura y mat reciclable,9. Operarios no calificados,3. Trabajadores manuales,"(0.988362, 0.998364, 0.644924, 1.0)","(np.float64(0.9605385510204091), np.float64(0.9631441632653068), np.float64(0.5362384285714286), np.float64(1.0))","(np.float64(0.9335873580357176), np.float64(0.6595281678571433), np.float64(0.1864845276785718), np.float64(1.0))",51,7800.97,1660.0,3160.0,8441.0,15.69,84.31,33.33,2.98,40.05,38.0,0.1212001955111,0.5313301033855642,C02
